cropped_2025-06-19_18_30_43.982.png,-0.0515625
cropped_2025-06-19_18_30_43.992.png,-0.06875
cropped_2025-06-19_18_30_44.008.png,-0.053125
cropped_2025-06-19_18_30_44.032.png,-0.053125
cropped_2025-06-19_18_30_44.047.png,-0.08125
cropped_2025-06-19_18_30_44.086.png,-0.08125
cropped_2025-06-19_18_30_44.114.png,-0.08125
cropped_2025-06-19_18_30_44.128.png,-0.08125
cropped_2025-06-19_18_30_44.140.png,-0.08125
cropped_2025-06-19_18_30_44.152.png,-0.08125
cropped_2025-06-19_18_30_44.165.png,-0.08125
cropped_2025-06-19_18_30_44.176.png,-0.053125
cropped_2025-06-19_18_30_44.187.png,-0.08125
cropped_2025-06-19_18_30_44.198.png,-0.053125
cropped_2025-06-19_18_30_44.209.png,-0.0796875
cropped_2025-06-19_18_30_44.220.png,-0.0796875
cropped_2025-06-19_18_30_44.233.png,-0.0515625
cropped_2025-06-19_18_30_44.245.png,-0.0515625
cropped_2025-06-19_18_30_44.261.png,-0.078125
cropped_2025-06-19_18_30_44.272.png,-0.0515625
cropped_2025-06-19_18_30_44.288.png,-0.078125
cropped_2025-06-19_18_30_44.302.png,-0.078125
cropped_2025-06-19_18_30_44.318.png,-0.078125
cropped_2025-06-19_18_30_44.335.png,-0.078125
cropped_2025-06-19_18_30_44.350.png,-0.078125
cropped_2025-06-19_18_30_44.395.png,-0.05
cropped_2025-06-19_18_30_44.423.png,-0.05
cropped_2025-06-19_18_30_44.440.png,-0.05
cropped_2025-06-19_18_30_44.457.png,-0.0484375
cropped_2025-06-19_18_30_44.472.png,-0.0484375
cropped_2025-06-19_18_30_44.485.png,-0.0765625
cropped_2025-06-19_18_30_44.499.png,-0.0765625
cropped_2025-06-19_18_30_44.512.png,-0.0765625
cropped_2025-06-19_18_30_44.526.png,-0.0640625
cropped_2025-06-19_18_30_44.537.png,-0.0640625
cropped_2025-06-19_18_30_44.549.png,-0.046875
cropped_2025-06-19_18_30_44.565.png,-0.046875
cropped_2025-06-19_18_30_44.577.png,-0.046875
cropped_2025-06-19_18_30_44.593.png,-0.0734375
cropped_2025-06-19_18_30_44.607.png,-0.0734375
cropped_2025-06-19_18_30_44.624.png,-0.0453125
cropped_2025-06-19_18_30_44.638.png,-0.0609375
cropped_2025-06-19_18_30_44.661.png,-0.04375
cropped_2025-06-19_18_30_44.704.png,-0.04375
cropped_2025-06-19_18_30_44.736.png,-0.04375
cropped_2025-06-19_18_30_44.751.png,-0.0703125
cropped_2025-06-19_18_30_44.767.png,-0.0703125
cropped_2025-06-19_18_30_44.781.png,-0.0703125
cropped_2025-06-19_18_30_44.797.png,-0.0703125
cropped_2025-06-19_18_30_44.809.png,-0.06875
cropped_2025-06-19_18_30_44.823.png,-0.06875
cropped_2025-06-19_18_30_44.835.png,-0.0671875
cropped_2025-06-19_18_30_44.848.png,-0.0390625
cropped_2025-06-19_18_30_44.862.png,-0.0671875
cropped_2025-06-19_18_30_44.875.png,-0.065625
cropped_2025-06-19_18_30_44.888.png,-0.0375
cropped_2025-06-19_18_30_44.903.png,-0.065625
cropped_2025-06-19_18_30_44.917.png,-0.0640625
cropped_2025-06-19_18_30_44.933.png,-0.0640625
cropped_2025-06-19_18_30_44.949.png,-0.0625
cropped_2025-06-19_18_30_44.966.png,-0.034375
cropped_2025-06-19_18_30_45.008.png,-0.0625
cropped_2025-06-19_18_30_45.037.png,-0.0484375
cropped_2025-06-19_18_30_45.052.png,-0.0609375
cropped_2025-06-19_18_30_45.068.png,-0.03125
cropped_2025-06-19_18_30_45.083.png,-0.059375
cropped_2025-06-19_18_30_45.097.png,-0.03125
cropped_2025-06-19_18_30_45.111.png,-0.0296875
cropped_2025-06-19_18_30_45.125.png,-0.0453125
cropped_2025-06-19_18_30_45.137.png,-0.05625
cropped_2025-06-19_18_30_45.149.png,-0.028125
cropped_2025-06-19_18_30_45.163.png,-0.0546875
cropped_2025-06-19_18_30_45.176.png,-0.0546875
cropped_2025-06-19_18_30_45.187.png,-0.053125
cropped_2025-06-19_18_30_45.202.png,-0.053125
cropped_2025-06-19_18_30_45.217.png,-0.025
cropped_2025-06-19_18_30_45.233.png,-0.0515625
cropped_2025-06-19_18_30_45.249.png,-0.021875
cropped_2025-06-19_18_30_45.266.png,-0.0375
cropped_2025-06-19_18_30_45.314.png,-0.05
cropped_2025-06-19_18_30_45.343.png,-0.0203125
cropped_2025-06-19_18_30_45.358.png,-0.0203125
cropped_2025-06-19_18_30_45.372.png,-0.046875
cropped_2025-06-19_18_30_45.387.png,-0.01875
cropped_2025-06-19_18_30_45.401.png,-0.01875
cropped_2025-06-19_18_30_45.414.png,-0.0453125
cropped_2025-06-19_18_30_45.428.png,-0.0171875
cropped_2025-06-19_18_30_45.439.png,-0.0171875
cropped_2025-06-19_18_30_45.452.png,-0.015625
cropped_2025-06-19_18_30_45.465.png,-0.04375
cropped_2025-06-19_18_30_45.478.png,-0.04375
cropped_2025-06-19_18_30_45.492.png,-0.0421875
cropped_2025-06-19_18_30_45.535.png,-0.028125
cropped_2025-06-19_18_30_45.551.png,-0.0390625
cropped_2025-06-19_18_30_45.584.png,-0.0375
cropped_2025-06-19_18_30_45.622.png,-0.0375
cropped_2025-06-19_18_30_45.652.png,-0.0234375
cropped_2025-06-19_18_30_45.682.png,-0.034375
cropped_2025-06-19_18_30_45.697.png,-0.021875
cropped_2025-06-19_18_30_45.727.png,-0.03125
cropped_2025-06-19_18_30_45.741.png,-0.03125
cropped_2025-06-19_18_30_45.766.png,-0.0296875
cropped_2025-06-19_18_30_45.792.png,-0.015625
cropped_2025-06-19_18_30_45.806.png,-0.0265625
cropped_2025-06-19_18_30_45.836.png,-0.025
cropped_2025-06-19_18_30_45.853.png,-0.025
cropped_2025-06-19_18_30_45.902.png,-0.021875
cropped_2025-06-19_18_30_45.966.png,-0.0203125
cropped_2025-06-19_18_30_46.058.png,-0.015625
cropped_2025-06-19_18_30_46.072.png,-0.015625
cropped_2025-06-19_18_30_46.159.png,0.0171875
cropped_2025-06-19_18_30_46.209.png,0.01875
cropped_2025-06-19_18_30_46.264.png,0.0203125
cropped_2025-06-19_18_30_46.296.png,0.021875
cropped_2025-06-19_18_30_46.310.png,0.021875
cropped_2025-06-19_18_30_46.355.png,0.0234375
cropped_2025-06-19_18_30_46.369.png,0.025
cropped_2025-06-19_18_30_46.429.png,0.0265625
cropped_2025-06-19_18_30_46.446.png,0.0265625
cropped_2025-06-19_18_30_46.463.png,0.028125
cropped_2025-06-19_18_30_46.479.png,0.028125
cropped_2025-06-19_18_30_46.513.png,0.0296875
cropped_2025-06-19_18_30_46.652.png,0.03125
cropped_2025-06-19_18_30_46.667.png,0.0328125
cropped_2025-06-19_18_30_46.681.png,0.0328125
cropped_2025-06-19_18_30_46.696.png,0.0328125
cropped_2025-06-19_18_30_46.711.png,0.0328125
cropped_2025-06-19_18_30_46.727.png,0.0328125
cropped_2025-06-19_18_30_46.742.png,0.0328125
cropped_2025-06-19_18_30_46.775.png,0.034375
cropped_2025-06-19_18_30_46.812.png,0.034375
cropped_2025-06-19_18_30_46.883.png,0.034375
cropped_2025-06-19_18_30_46.899.png,0.034375
cropped_2025-06-19_18_30_46.931.png,0.01875
cropped_2025-06-19_18_30_46.975.png,0.01875
cropped_2025-06-19_18_30_46.989.png,0.0203125
cropped_2025-06-19_18_30_47.002.png,0.0359375
cropped_2025-06-19_18_30_47.016.png,0.0203125
cropped_2025-06-19_18_30_47.031.png,0.0359375
cropped_2025-06-19_18_30_47.047.png,0.0359375
cropped_2025-06-19_18_30_47.062.png,0.025
cropped_2025-06-19_18_30_47.078.png,0.0203125
cropped_2025-06-19_18_30_47.096.png,0.0203125
cropped_2025-06-19_18_30_47.199.png,0.0375
cropped_2025-06-19_18_30_47.217.png,0.0375
cropped_2025-06-19_18_30_47.250.png,0.0375
cropped_2025-06-19_18_30_47.294.png,0.0375
cropped_2025-06-19_18_30_47.324.png,0.0375
cropped_2025-06-19_18_30_47.338.png,0.0375
cropped_2025-06-19_18_30_47.370.png,0.0375
cropped_2025-06-19_18_30_47.385.png,0.0375
cropped_2025-06-19_18_30_47.403.png,0.0375
cropped_2025-06-19_18_30_47.417.png,0.0375
cropped_2025-06-19_18_30_47.437.png,0.0375
cropped_2025-06-19_18_30_47.476.png,0.0203125
cropped_2025-06-19_18_30_47.520.png,0.0359375
cropped_2025-06-19_18_30_47.537.png,0.0359375
cropped_2025-06-19_18_30_47.552.png,0.0359375
cropped_2025-06-19_18_30_47.585.png,0.0359375
cropped_2025-06-19_18_30_47.600.png,0.0359375
cropped_2025-06-19_18_30_47.615.png,0.0359375
cropped_2025-06-19_18_30_47.627.png,0.0359375
cropped_2025-06-19_18_30_47.687.png,0.034375
cropped_2025-06-19_18_30_47.702.png,0.034375
cropped_2025-06-19_18_30_47.718.png,0.034375
cropped_2025-06-19_18_30_47.792.png,0.0328125
cropped_2025-06-19_18_30_47.829.png,0.0328125
cropped_2025-06-19_18_30_47.845.png,0.0328125
cropped_2025-06-19_18_30_47.894.png,0.015625
cropped_2025-06-19_18_30_47.921.png,0.03125
cropped_2025-06-19_18_30_47.934.png,0.03125
cropped_2025-06-19_18_30_47.949.png,0.03125
cropped_2025-06-19_18_30_48.012.png,0.0296875
cropped_2025-06-19_18_30_48.047.png,0.0296875
cropped_2025-06-19_18_30_48.150.png,0.028125
cropped_2025-06-19_18_30_48.181.png,0.028125
cropped_2025-06-19_18_30_48.197.png,0.028125
cropped_2025-06-19_18_30_48.211.png,0.028125
cropped_2025-06-19_18_30_48.227.png,0.028125
cropped_2025-06-19_18_30_48.285.png,0.0265625
cropped_2025-06-19_18_30_48.317.png,0.0265625
cropped_2025-06-19_18_30_48.332.png,0.0265625
cropped_2025-06-19_18_30_48.434.png,0.025
cropped_2025-06-19_18_30_48.482.png,0.025
cropped_2025-06-19_18_30_48.497.png,0.025
cropped_2025-06-19_18_30_48.633.png,0.0234375
cropped_2025-06-19_18_30_48.648.png,0.0234375
cropped_2025-06-19_18_30_48.684.png,0.0234375
cropped_2025-06-19_18_30_49.000.png,0.021875
cropped_2025-06-19_18_30_49.056.png,0.021875
cropped_2025-06-19_18_30_49.090.png,0.021875
cropped_2025-06-19_18_30_49.110.png,0.021875
cropped_2025-06-19_18_30_49.139.png,0.021875
cropped_2025-06-19_18_30_49.156.png,0.021875
cropped_2025-06-19_18_30_49.170.png,0.021875
cropped_2025-06-19_18_30_49.215.png,0.0203125
cropped_2025-06-19_18_30_49.229.png,0.0203125
cropped_2025-06-19_18_30_49.245.png,0.0203125
cropped_2025-06-19_18_30_49.260.png,0.0203125
cropped_2025-06-19_18_30_49.349.png,0.01875
cropped_2025-06-19_18_30_49.390.png,0.01875
cropped_2025-06-19_18_30_49.455.png,0.0171875
cropped_2025-06-19_18_30_49.527.png,0.0171875
